IDTransacao,Data,IDCliente,Genero,Idade,CategoriaProduto,Quantidade,PrecoPorUnidade,ValorTotal,Mes,EhFimDeSemana,FaixaEtaria
7140,2023-09-28,CLIENTE0663,Masculino,29,Eletrônicos,2,166.05,337.95,9,0,Adulto
7141,2023-01-04,CLIENTE1332,Feminino,39,Vestuário,2,544.85,1098.43,1,0,Adulto
7142,2023-06-25,CLIENTE0293,Feminino,51,Vestuário,1,428.38,432.06,6,1,MeiaIdade
7143,2023-10-24,CLIENTE1645,Masculino,54,Vestuário,3,511.15,1531.11,10,0,MeiaIdade
7144,2023-03-04,CLIENTE0041,Feminino,65,Beleza,3,122.8,358.69,3,1,Senior
7145,2023-11-24,CLIENTE0253,Feminino,18,Beleza,1,45.24,54.08,11,0,Jovem
7146,2023-02-21,CLIENTE1691,Feminino,40,Vestuário,1,521.06,528.2,2,0,Adulto
7147,2023-06-10,CLIENTE1920,Masculino,32,Vestuário,5,241.45,1210.76,6,1,Adulto
7148,2023-06-16,CLIENTE1686,Masculino,41,Beleza,2,96.79,190.96,6,0,Adulto
7149,2023-08-26,CLIENTE1168,Feminino,41,Vestuário,1,498.54,503.71,8,1,Adulto
7150,2023-10-17,CLIENTE0298,Feminino,34,Vestuário,2,158.47,320.3,10,0,Adulto
7151,2023-07-11,CLIENTE0972,Feminino,70,Vestuário,2,275.63,556.94,7,0,Senior
7152,2023-10-14,CLIENTE1475,Feminino,64,Eletrônicos,1,110.91,111.48,10,1,Senior
7153,2023-05-21,CLIENTE1845,Masculino,54,Eletrônicos,3,86.92,252.92,5,1,MeiaIdade
7154,2023-02-06,CLIENTE0003,Feminino,48,Beleza,1,145.06,137.57,2,0,MeiaIdade
7155,2023-03-23,CLIENTE0205,Feminino,68,Eletrônicos,1,278.47,287.77,3,0,Senior
7156,2023-10-26,CLIENTE0859,Feminino,70,Vestuário,1,404.04,395.83,10,0,Senior
7157,2023-06-30,CLIENTE0837,Masculino,26,Vestuário,3,515.34,1544.89,6,0,Adulto
7158,2023-01-19,CLIENTE0602,Masculino,50,Vestuário,2,334.49,669.14,1,0,MeiaIdade
7159,2023-01-27,CLIENTE1140,Feminino,36,Vestuário,2,121.29,245.05,1,0,Adulto
7160,2023-05-09,CLIENTE1445,Masculino,53,Eletrônicos,4,272.66,1083.68,5,0,MeiaIdade
7161,2023-07-01,CLIENTE1125,Masculino,56,Eletrônicos,2,125.32,249.94,7,1,MeiaIdade
7162,2023-02-08,CLIENTE1676,Feminino,20,Vestuário,2,47.6,98.03,2,0,Jovem
7163,2023-06-28,CLIENTE1816,Feminino,33,Vestuário,1,255,254.21,6,0,Adulto
7164,2023-09-08,CLIENTE0753,Feminino,36,Beleza,3,48.5,144.2,9,0,Adulto
7165,2023-06-10,CLIENTE1908,Feminino,70,Beleza,3,40.38,126.34,6,1,Senior
7166,2023-01-08,CLIENTE0269,Feminino,63,Beleza,1,31.6,33.99,1,1,Senior
7167,2023-06-09,CLIENTE1550,Feminino,21,Vestuário,1,303.26,309.01,6,0,Jovem
7168,2023-11-25,CLIENTE1641,Masculino,19,Eletrônicos,2,338.06,671.68,11,1,Jovem
7169,2023-05-20,CLIENTE0636,Masculino,31,Eletrônicos,4,205.61,819.06,5,1,Adulto
7170,2023-04-14,CLIENTE1849,Feminino,56,Beleza,4,116.53,475.24,4,0,MeiaIdade
7171,2023-12-03,CLIENTE0649,Feminino,59,Beleza,1,33.62,29.73,12,1,MeiaIdade
7172,2023-09-18,CLIENTE0099,Masculino,29,Vestuário,3,377.69,1131.89,9,0,Adulto
7173,2023-03-23,CLIENTE0962,Masculino,31,Beleza,1,40.27,41.04,3,0,Adulto
7174,2023-04-15,CLIENTE0038,Masculino,22,Beleza,2,26.3,55.21,4,1,Jovem
7175,2023-10-20,CLIENTE1857,Feminino,45,Vestuário,2,337.46,672.74,10,0,Adulto
7176,2023-12-04,CLIENTE1825,Feminino,50,Beleza,1,135.67,138.07,12,0,MeiaIdade
7177,2023-10-19,CLIENTE1448,Masculino,59,Eletrônicos,1,110.93,113.15,10,0,MeiaIdade
7178,2023-10-18,CLIENTE0399,Masculino,67,Vestuário,1,489.04,492.65,10,0,Senior
7179,2023-08-20,CLIENTE0305,Masculino,28,Eletrônicos,1,60.48,60.42,8,1,Adulto
7180,2023-05-26,CLIENTE1106,Feminino,57,Beleza,1,92.09,84.45,5,0,MeiaIdade
7181,2023-01-28,CLIENTE1908,Masculino,70,Eletrônicos,1,197.84,188.86,1,1,Senior
7182,2023-09-07,CLIENTE1726,Masculino,44,Eletrônicos,2,103.44,206.49,9,0,Adulto
7183,2023-10-18,CLIENTE0211,Feminino,41,Eletrônicos,3,129.15,382.76,10,0,Adulto
7184,2023-02-01,CLIENTE0404,Masculino,24,Eletrônicos,3,167.04,497.9,2,0,Jovem
7185,2023-04-02,CLIENTE0331,Feminino,25,Vestuário,2,551.78,1109.66,4,1,Jovem
7186,2023-12-27,CLIENTE1812,Masculino,52,Beleza,1,80.57,80.95,12,0,MeiaIdade
7187,2023-03-05,CLIENTE0275,Feminino,55,Vestuário,3,408.7,1226.84,3,1,MeiaIdade
7188,2023-08-28,CLIENTE1559,Masculino,46,Vestuário,4,381.98,1518.95,8,0,MeiaIdade
7189,2023-09-16,CLIENTE0975,Masculino,65,Eletrônicos,4,54.01,212.8,9,1,Senior
7190,2023-11-20,CLIENTE0513,Feminino,27,Vestuário,1,285.4,281.98,11,0,Adulto
7191,2023-09-14,CLIENTE0263,Feminino,21,Beleza,2,24.83,54.06,9,0,Jovem
7192,2023-12-30,CLIENTE1449,Masculino,30,Vestuário,1,160.18,169.03,12,1,Adulto
7193,2023-10-16,CLIENTE1425,Feminino,67,Eletrônicos,3,64.02,191.91,10,0,Senior
7194,2023-03-14,CLIENTE0959,Masculino,53,Vestuário,3,290.82,876.94,3,0,MeiaIdade
7195,2023-07-20,CLIENTE0829,Feminino,47,Beleza,1,63.51,64.79,7,0,MeiaIdade
7196,2023-05-25,CLIENTE0527,Feminino,61,Eletrônicos,2,233.83,465.82,5,0,Senior
7197,2023-03-04,CLIENTE1089,Feminino,51,Vestuário,1,133.93,139.03,3,1,MeiaIdade
7198,2023-12-04,CLIENTE1479,Feminino,52,Vestuário,2,349.55,698.54,12,0,MeiaIdade
7199,2023-10-24,CLIENTE1551,Feminino,39,Eletrônicos,1,252.91,253.57,10,0,Adulto
7200,2023-10-24,CLIENTE1738,Masculino,53,Beleza,2,31.55,65.84,10,0,MeiaIdade
7201,2023-12-20,CLIENTE1564,Feminino,42,Beleza,3,115.68,349.44,12,0,Adulto
7202,2023-06-16,CLIENTE1109,Masculino,66,Vestuário,5,293.16,1469.79,6,0,Senior
7203,2023-01-04,CLIENTE1019,Feminino,45,Vestuário,2,430.06,852.06,1,0,Adulto
7204,2023-02-02,CLIENTE1538,Masculino,55,Vestuário,3,123.01,378.48,2,0,MeiaIdade
7205,2023-10-28,CLIENTE0013,Feminino,43,Vestuário,2,37.55,74.61,10,1,Adulto
7206,2023-06-04,CLIENTE1381,Masculino,67,Vestuário,1,88.32,88.54,6,1,Senior
7207,2023-09-11,CLIENTE1650,Feminino,39,Vestuário,2,518.09,1029.5,9,0,Adulto
7208,2023-06-28,CLIENTE0553,Masculino,62,Beleza,1,98.27,96.68,6,0,Senior
7209,2023-03-31,CLIENTE1877,Feminino,50,Beleza,2,113.51,230.97,3,0,MeiaIdade
7210,2023-02-28,CLIENTE1149,Feminino,64,Beleza,2,146.17,293.48,2,0,Senior
7211,2023-03-22,CLIENTE1572,Masculino,59,Vestuário,1,301.67,310.5,3,0,MeiaIdade
7212,2023-08-14,CLIENTE1195,Masculino,51,Beleza,1,91.94,100.43,8,0,MeiaIdade
7213,2023-03-01,CLIENTE0003,Masculino,35,Vestuário,1,263.58,260.17,3,0,Adulto
7214,2023-07-29,CLIENTE0752,Feminino,21,Eletrônicos,2,249,502.29,7,1,Jovem
7215,2023-03-07,CLIENTE1923,Masculino,23,Beleza,1,34.3,35.88,3,0,Jovem
7216,2023-04-18,CLIENTE0015,Feminino,36,Vestuário,5,578.63,2885.01,4,0,Adulto
7217,2023-05-13,CLIENTE1369,Feminino,68,Beleza,2,95.92,192.73,5,1,Senior
7218,2023-02-26,CLIENTE1921,Feminino,42,Vestuário,2,402.36,811.32,2,1,Adulto
7219,2023-06-15,CLIENTE1189,Feminino,33,Vestuário,3,497.26,1496.53,6,0,Adulto
7220,2023-07-19,CLIENTE1103,Feminino,58,Beleza,2,21.63,42.39,7,0,MeiaIdade
7221,2023-11-29,CLIENTE0032,Masculino,58,Vestuário,2,269.75,533.04,11,0,MeiaIdade
7222,2023-08-18,CLIENTE0808,Feminino,25,Vestuário,2,407.59,808.13,8,0,Jovem
7223,2023-07-19,CLIENTE1717,Masculino,29,Vestuário,5,253.38,1265.32,7,0,Adulto
7224,2023-03-05,CLIENTE1959,Feminino,58,Eletrônicos,1,130.55,138.14,3,1,MeiaIdade
7225,2023-02-20,CLIENTE0280,Feminino,67,Beleza,1,34.53,30.07,2,0,Senior
7226,2023-07-03,CLIENTE0024,Feminino,48,Beleza,3,23.03,68.93,7,0,MeiaIdade
7227,2023-05-25,CLIENTE0440,Feminino,26,Beleza,1,30.84,35.97,5,0,Adulto
7228,2023-12-21,CLIENTE0040,Feminino,29,Eletrônicos,1,308.87,303.2,12,0,Adulto
7229,2023-05-25,CLIENTE1565,Masculino,35,Vestuário,2,473.11,936.4,5,0,Adulto
7230,2023-11-13,CLIENTE1575,Masculino,49,Vestuário,2,352.29,705.99,11,0,MeiaIdade
7231,2023-12-03,CLIENTE1471,Masculino,31,Vestuário,1,37.58,31.39,12,1,Adulto
7232,2023-03-03,CLIENTE0710,Masculino,41,Beleza,1,36.83,41.89,3,0,Adulto
7233,2023-03-10,CLIENTE0463,Masculino,31,Vestuário,2,553.22,1105.32,3,0,Adulto
7234,2023-02-13,CLIENTE1155,Feminino,51,Vestuário,2,374.45,747.53,2,0,MeiaIdade
7235,2023-05-23,CLIENTE0220,Feminino,57,Beleza,2,140.85,275.14,5,0,MeiaIdade
7236,2023-07-22,CLIENTE1008,Masculino,36,Beleza,1,117.28,108.77,7,1,Adulto
7237,2023-04-25,CLIENTE0135,Feminino,34,Vestuário,1,226.43,221.51,4,0,Adulto
7238,2023-03-13,CLIENTE1921,Feminino,34,Vestuário,3,97.54,293.99,3,0,Adulto
7239,2023-10-25,CLIENTE0078,Masculino,59,Vestuário,1,287.24,292.88,10,0,MeiaIdade
7240,2023-08-15,CLIENTE1980,Masculino,59,Eletrônicos,2,109.87,222.83,8,0,MeiaIdade
7241,2023-03-25,CLIENTE1056,Masculino,27,Vestuário,3,253.36,768.46,3,1,Adulto
7242,2023-08-13,CLIENTE1467,Feminino,28,Vestuário,1,137.58,128.11,8,1,Adulto
7243,2023-02-02,CLIENTE0945,Feminino,59,Vestuário,4,77.83,318.17,2,0,MeiaIdade
7244,2023-09-22,CLIENTE1838,Feminino,43,Eletrônicos,1,345.52,354.7,9,0,Adulto
7245,2023-07-22,CLIENTE0054,Feminino,31,Eletrônicos,1,220.76,215.49,7,1,Adulto
7246,2023-10-06,CLIENTE1008,Masculino,22,Beleza,2,106.87,216.27,10,0,Jovem
7247,2023-11-06,CLIENTE1530,Masculino,48,Vestuário,3,520.32,1552.49,11,0,MeiaIdade
7248,2023-09-20,CLIENTE0754,Feminino,39,Vestuário,2,516.4,1034.34,9,0,Adulto
7249,2023-04-19,CLIENTE0419,Masculino,55,Vestuário,2,346.41,694.17,4,0,MeiaIdade
7250,2023-02-02,CLIENTE1611,Masculino,43,Beleza,1,127.47,132.95,2,0,Adulto
7251,2023-12-28,CLIENTE1223,Masculino,57,Vestuário,3,451.32,1351.37,12,0,MeiaIdade
7252,2023-12-11,CLIENTE1212,Feminino,33,Eletrônicos,1,131.21,139.05,12,0,Adulto
7253,2023-04-15,CLIENTE1481,Masculino,68,Beleza,3,140.78,422.65,4,1,Senior
7254,2023-10-24,CLIENTE1129,Masculino,38,Eletrônicos,4,39.45,162.32,10,0,Adulto
7255,2023-12-30,CLIENTE1961,Feminino,27,Vestuário,1,225.67,219.06,12,1,Adulto
7256,2023-06-13,CLIENTE0842,Feminino,29,Eletrônicos,1,76.44,80.94,6,0,Adulto
7257,2023-07-11,CLIENTE1280,Masculino,41,Beleza,2,90.16,173.5,7,0,Adulto
7258,2023-05-12,CLIENTE0713,Masculino,58,Vestuário,2,137.41,281.47,5,0,MeiaIdade
7259,2023-01-06,CLIENTE0503,Feminino,49,Vestuário,2,406.14,809.41,1,0,MeiaIdade
7260,2023-03-04,CLIENTE1608,Feminino,35,Beleza,2,56.51,109.87,3,1,Adulto
7261,2023-02-17,CLIENTE0381,Masculino,43,Vestuário,1,557.15,559.46,2,0,Adulto
7262,2023-07-23,CLIENTE0544,Masculino,51,Vestuário,5,231.36,1158.96,7,1,MeiaIdade
7263,2023-05-30,CLIENTE0813,Masculino,58,Vestuário,2,147.21,296.03,5,0,MeiaIdade
7264,2023-09-09,CLIENTE0134,Masculino,23,Vestuário,1,137.37,144.72,9,1,Jovem
7265,2023-11-01,CLIENTE0283,Feminino,44,Vestuário,1,145.95,153.98,11,0,Adulto
7266,2023-09-28,CLIENTE0725,Feminino,40,Vestuário,2,247.21,497.39,9,0,Adulto
7267,2023-08-20,CLIENTE0971,Feminino,69,Vestuário,3,422.67,1265.84,8,1,Senior
7268,2023-11-11,CLIENTE1346,Feminino,58,Vestuário,3,56.11,160.95,11,1,MeiaIdade
7269,2023-06-27,CLIENTE1479,Feminino,62,Vestuário,1,190.17,188.82,6,0,Senior
7270,2023-08-27,CLIENTE1431,Feminino,53,Vestuário,1,546.72,537.08,8,1,MeiaIdade
7271,2023-04-18,CLIENTE0308,Masculino,37,Vestuário,2,506.55,1008.56,4,0,Adulto
7272,2023-10-23,CLIENTE1732,Masculino,57,Beleza,3,57.55,180.46,10,0,MeiaIdade
7273,2023-03-13,CLIENTE1339,Feminino,41,Beleza,2,102.86,207.68,3,0,Adulto
7274,2023-11-09,CLIENTE1756,Masculino,52,Vestuário,2,78.64,165.51,11,0,MeiaIdade
7275,2023-08-30,CLIENTE0627,Feminino,45,Eletrônicos,2,41.16,74.46,8,0,Adulto
7276,2023-05-30,CLIENTE1868,Feminino,62,Beleza,1,114.96,108.41,5,0,Senior
7277,2023-09-29,CLIENTE0789,Masculino,18,Vestuário,4,287.43,1154.88,9,0,Jovem
7278,2023-09-09,CLIENTE0259,Masculino,56,Eletrônicos,2,91.89,191.33,9,1,MeiaIdade
7279,2023-11-26,CLIENTE1708,Feminino,54,Vestuário,1,240.96,238.75,11,1,MeiaIdade
7280,2023-09-27,CLIENTE1083,Masculino,18,Vestuário,2,192.51,387.3,9,0,Jovem
7281,2023-09-08,CLIENTE1922,Feminino,53,Vestuário,2,443.07,894.67,9,0,MeiaIdade
7282,2023-02-05,CLIENTE0531,Masculino,70,Eletrônicos,1,297.25,304.43,2,1,Senior
7283,2023-06-25,CLIENTE1974,Feminino,27,Vestuário,1,412.62,414.02,6,1,Adulto
7284,2023-03-08,CLIENTE1329,Feminino,31,Vestuário,1,439.08,439.6,3,0,Adulto
7285,2023-08-12,CLIENTE0912,Feminino,66,Beleza,1,47.16,49.49,8,1,Senior
7286,2023-03-30,CLIENTE1321,Feminino,39,Eletrônicos,3,77.79,235.68,3,0,Adulto
7287,2023-08-01,CLIENTE1910,Masculino,48,Eletrônicos,1,294.88,287.98,8,0,MeiaIdade
7288,2023-05-22,CLIENTE1674,Feminino,24,Vestuário,2,491.17,991.44,5,0,Jovem
7289,2023-02-03,CLIENTE0613,Masculino,35,Eletrônicos,1,307.37,309.09,2,0,Adulto
7290,2023-02-15,CLIENTE1109,Masculino,21,Vestuário,2,347.68,695.98,2,0,Jovem
7291,2023-04-08,CLIENTE1849,Masculino,40,Vestuário,1,506.15,496.75,4,1,Adulto
7292,2023-04-21,CLIENTE1233,Masculino,53,Vestuário,2,389.85,782.59,4,0,MeiaIdade
7293,2023-10-09,CLIENTE0041,Feminino,25,Eletrônicos,2,249.62,492.83,10,0,Jovem
7294,2023-04-24,CLIENTE1713,Feminino,60,Vestuário,3,243.77,731.8,4,0,MeiaIdade
7295,2023-07-28,CLIENTE0775,Feminino,69,Eletrônicos,2,130.32,263.18,7,0,Senior
7296,2023-09-11,CLIENTE1692,Feminino,54,Beleza,1,92.9,95.93,9,0,MeiaIdade
7297,2023-04-28,CLIENTE1732,Feminino,27,Beleza,1,132.65,125.85,4,0,Adulto
7298,2023-11-13,CLIENTE1462,Masculino,59,Vestuário,4,428.83,1715.11,11,0,MeiaIdade
7299,2023-02-02,CLIENTE0463,Feminino,54,Vestuário,1,498.44,502.16,2,0,MeiaIdade
7300,2023-08-28,CLIENTE1675,Feminino,56,Vestuário,1,259.78,268.4,8,0,MeiaIdade
7301,2023-06-17,CLIENTE1003,Feminino,27,Beleza,2,57.24,104.77,6,1,Adulto
7302,2023-08-01,CLIENTE0320,Feminino,38,Eletrônicos,4,262.93,1055.57,8,0,Adulto
7303,2023-11-08,CLIENTE1641,Masculino,30,Beleza,3,50.7,158.98,11,0,Adulto
7304,2023-03-12,CLIENTE0419,Masculino,52,Beleza,1,97.41,91.34,3,1,MeiaIdade
7305,2023-07-03,CLIENTE0201,Masculino,24,Eletrônicos,1,266.45,274.43,7,0,Jovem
7306,2023-04-14,CLIENTE1718,Masculino,28,Beleza,1,136.64,137.44,4,0,Adulto
7307,2023-01-01,CLIENTE1470,Feminino,20,Vestuário,4,235.03,944.1,1,1,Jovem
7308,2023-12-18,CLIENTE1203,Masculino,56,Eletrônicos,3,319.75,955.87,12,0,MeiaIdade
7309,2023-04-07,CLIENTE1076,Masculino,54,Beleza,1,47.82,38.07,4,0,MeiaIdade
7310,2023-11-02,CLIENTE1611,Masculino,59,Eletrônicos,1,163.97,156.58,11,0,MeiaIdade
7311,2023-05-28,CLIENTE1003,Masculino,61,Vestuário,1,334.86,327.9,5,1,Senior
7312,2023-11-01,CLIENTE0973,Feminino,24,Vestuário,1,449.26,449.11,11,0,Jovem
7313,2023-03-27,CLIENTE1395,Feminino,56,Vestuário,3,302.97,916.92,3,0,MeiaIdade
7314,2023-10-24,CLIENTE0460,Feminino,59,Vestuário,1,522.04,531.81,10,0,MeiaIdade
7315,2023-09-25,CLIENTE0112,Masculino,39,Vestuário,4,589.55,2367.2,9,0,Adulto
7316,2023-01-21,CLIENTE1484,Feminino,35,Eletrônicos,2,229.52,468.52,1,1,Adulto
7317,2023-08-14,CLIENTE0648,Masculino,19,Beleza,2,128.44,250.85,8,0,Jovem
7318,2023-05-18,CLIENTE1376,Feminino,70,Beleza,1,102.75,110.92,5,0,Senior
7319,2023-11-07,CLIENTE1382,Masculino,20,Beleza,4,23.21,93.84,11,0,Jovem
7320,2023-12-22,CLIENTE0433,Masculino,35,Vestuário,4,301.04,1206.15,12,0,Adulto
7321,2023-02-14,CLIENTE0548,Feminino,70,Vestuário,4,482.79,1924.55,2,0,Senior
7322,2023-08-01,CLIENTE0552,Feminino,69,Beleza,1,132.08,125.33,8,0,Senior
7323,2023-03-03,CLIENTE0902,Masculino,45,Eletrônicos,1,214.86,205.82,3,0,Adulto
7324,2023-12-07,CLIENTE0601,Feminino,37,Vestuário,4,481.56,1930.31,12,0,Adulto
7325,2023-09-17,CLIENTE0310,Masculino,28,Eletrônicos,1,135.43,131.84,9,1,Adulto
7326,2023-09-25,CLIENTE0213,Feminino,49,Beleza,2,58.08,114.08,9,0,MeiaIdade
7327,2023-07-31,CLIENTE1356,Feminino,57,Vestuário,1,584.54,592.79,7,0,MeiaIdade
7328,2023-04-01,CLIENTE0351,Feminino,56,Beleza,2,70.29,130.78,4,1,MeiaIdade
7329,2023-06-30,CLIENTE1765,Masculino,52,Beleza,1,144.51,149.44,6,0,MeiaIdade
7330,2023-09-17,CLIENTE0900,Masculino,26,Vestuário,4,249.4,1001.56,9,1,Adulto
7331,2023-06-26,CLIENTE1139,Feminino,46,Vestuário,2,49.2,103.09,6,0,MeiaIdade
7332,2023-11-29,CLIENTE0977,Feminino,41,Vestuário,1,547.73,547.58,11,0,Adulto
7333,2023-03-25,CLIENTE1133,Feminino,26,Vestuário,3,427.95,1274.07,3,1,Adulto
7334,2023-06-30,CLIENTE1100,Feminino,21,Beleza,3,50.64,153.15,6,0,Jovem
7335,2023-07-13,CLIENTE0619,Masculino,21,Eletrônicos,1,42.26,34.77,7,0,Jovem
7336,2023-09-09,CLIENTE0233,Feminino,32,Eletrônicos,2,307.5,614.44,9,1,Adulto
7337,2023-06-21,CLIENTE1837,Feminino,35,Vestuário,3,37.55,107.15,6,0,Adulto
7338,2023-02-02,CLIENTE0451,Masculino,33,Beleza,1,81.66,72.35,2,0,Adulto
7339,2023-12-02,CLIENTE0730,Feminino,24,Vestuário,2,312.43,624.36,12,1,Jovem
7340,2023-01-07,CLIENTE0783,Feminino,34,Vestuário,2,456.77,904.81,1,1,Adulto
7341,2023-01-12,CLIENTE1083,Feminino,68,Beleza,1,44.91,53.7,1,0,Senior
7342,2023-01-13,CLIENTE0764,Masculino,26,Vestuário,1,332.98,340.25,1,0,Adulto
7343,2023-04-03,CLIENTE1299,Feminino,67,Vestuário,2,54.25,103.23,4,0,Senior
7344,2023-01-24,CLIENTE0646,Feminino,46,Beleza,4,61.14,235.91,1,0,MeiaIdade
7345,2023-05-15,CLIENTE1715,Masculino,61,Vestuário,1,520.83,513.15,5,0,Senior
7346,2023-08-27,CLIENTE1868,Feminino,46,Eletrônicos,3,66.11,200.94,8,1,MeiaIdade
7347,2023-04-19,CLIENTE0490,Feminino,30,Beleza,2,138.11,267.26,4,0,Adulto
7348,2023-11-27,CLIENTE1265,Feminino,57,Vestuário,1,205.2,212.24,11,0,MeiaIdade
7349,2023-09-05,CLIENTE1259,Feminino,37,Vestuário,1,334.3,335.87,9,0,Adulto
7350,2023-02-15,CLIENTE1175,Masculino,19,Beleza,1,117.86,118.18,2,0,Jovem
7351,2023-03-23,CLIENTE1950,Masculino,21,Vestuário,1,572.5,562.51,3,0,Jovem
7352,2023-06-10,CLIENTE0326,Masculino,60,Vestuário,1,577.94,576.57,6,1,MeiaIdade
7353,2023-08-01,CLIENTE1318,Feminino,49,Beleza,1,56.92,52.65,8,0,MeiaIdade
7354,2023-02-09,CLIENTE1828,Masculino,33,Vestuário,4,160.3,647.13,2,0,Adulto
7355,2023-05-13,CLIENTE0992,Feminino,57,Vestuário,1,537.54,541.75,5,1,MeiaIdade
7356,2023-08-18,CLIENTE0404,Masculino,57,Eletrônicos,4,26.9,99.16,8,0,MeiaIdade
7357,2023-12-12,CLIENTE1684,Masculino,31,Vestuário,3,202.16,598.68,12,0,Adulto
7358,2023-04-26,CLIENTE0967,Masculino,69,Eletrônicos,3,25.38,73.78,4,0,Senior
7359,2023-08-02,CLIENTE0864,Masculino,37,Vestuário,1,537.48,545.23,8,0,Adulto
7360,2023-10-25,CLIENTE1854,Feminino,59,Beleza,1,46.45,54.5,10,0,MeiaIdade
7361,2023-12-26,CLIENTE0306,Feminino,66,Vestuário,1,30.63,24.18,12,0,Senior
7362,2023-01-22,CLIENTE1616,Feminino,23,Vestuário,1,345.74,354.17,1,1,Jovem
7363,2023-03-10,CLIENTE1945,Feminino,18,Vestuário,1,164.84,156.58,3,0,Jovem
7364,2023-06-25,CLIENTE1667,Masculino,68,Vestuário,1,58.34,66.78,6,1,Senior
7365,2023-01-28,CLIENTE0433,Feminino,40,Vestuário,2,440.4,886.28,1,1,Adulto
7366,2023-01-22,CLIENTE1576,Feminino,53,Vestuário,2,347.03,689.54,1,1,MeiaIdade
7367,2023-01-26,CLIENTE1746,Masculino,38,Beleza,2,130.76,264.45,1,0,Adulto
7368,2023-08-08,CLIENTE0077,Masculino,31,Vestuário,3,474.64,1423.68,8,0,Adulto
7369,2023-05-26,CLIENTE0039,Feminino,61,Vestuário,1,44.61,54.06,5,0,Senior
7370,2023-05-09,CLIENTE0956,Masculino,52,Beleza,5,77.19,386.66,5,0,MeiaIdade
7371,2023-03-31,CLIENTE1230,Feminino,46,Eletrônicos,4,146.67,580.5,3,0,MeiaIdade
7372,2023-08-25,CLIENTE0815,Masculino,21,Vestuário,2,115.74,234.66,8,0,Jovem
7373,2023-08-03,CLIENTE0864,Masculino,42,Vestuário,2,182.8,375.27,8,0,Adulto
7374,2023-06-28,CLIENTE0956,Masculino,34,Beleza,2,105.92,206.07,6,0,Adulto
7375,2023-03-21,CLIENTE1672,Feminino,61,Vestuário,1,41.59,46.38,3,0,Senior
7376,2023-09-20,CLIENTE1619,Feminino,30,Vestuário,1,285.79,289.66,9,0,Adulto
7377,2023-06-21,CLIENTE0185,Masculino,62,Vestuário,3,291.52,875.46,6,0,Senior
7378,2023-02-14,CLIENTE0788,Feminino,36,Beleza,2,36.46,69.14,2,0,Adulto
7379,2023-01-05,CLIENTE1892,Feminino,51,Vestuário,2,183.06,359.33,1,0,MeiaIdade
7380,2023-06-30,CLIENTE1508,Masculino,49,Eletrônicos,1,49.64,58.37,6,0,MeiaIdade
7381,2023-04-01,CLIENTE0809,Feminino,55,Vestuário,2,292.06,577.59,4,1,MeiaIdade
7382,2023-08-06,CLIENTE0965,Masculino,66,Beleza,1,22.84,30.62,8,1,Senior
7383,2023-01-07,CLIENTE1180,Masculino,52,Beleza,1,68.56,69.29,1,1,MeiaIdade
7384,2023-05-13,CLIENTE0416,Feminino,59,Beleza,2,82.57,161.86,5,1,MeiaIdade
7385,2023-05-08,CLIENTE0734,Masculino,68,Vestuário,5,451.01,2263.51,5,0,Senior
7386,2023-05-25,CLIENTE0254,Feminino,56,Vestuário,4,305.01,1223.38,5,0,MeiaIdade
7387,2023-01-24,CLIENTE1402,Feminino,59,Beleza,2,119.66,235.74,1,0,MeiaIdade
7388,2023-01-02,CLIENTE1867,Feminino,58,Vestuário,2,90.17,184,1,0,MeiaIdade
7389,2023-09-08,CLIENTE0097,Masculino,30,Vestuário,1,427.78,426.47,9,0,Adulto
7390,2023-05-27,CLIENTE0435,Masculino,41,Vestuário,1,261.43,261.81,5,1,Adulto
7391,2023-04-23,CLIENTE0564,Masculino,38,Eletrônicos,1,48.47,47.65,4,1,Adulto
7392,2023-04-20,CLIENTE0964,Feminino,51,Beleza,4,99.82,392.12,4,0,MeiaIdade
7393,2023-08-16,CLIENTE1160,Feminino,31,Vestuário,1,131.63,136.15,8,0,Adulto
7394,2023-09-06,CLIENTE1039,Feminino,69,Eletrônicos,2,164.07,322.01,9,0,Senior
7395,2023-04-22,CLIENTE0206,Masculino,54,Vestuário,1,86.14,81.53,4,1,MeiaIdade
7396,2023-08-06,CLIENTE0683,Feminino,66,Vestuário,1,525.29,528.36,8,1,Senior
7397,2023-11-13,CLIENTE1748,Feminino,53,Vestuário,1,97.88,92.1,11,0,MeiaIdade
7398,2023-09-16,CLIENTE1719,Feminino,18,Vestuário,1,162.16,155.62,9,1,Jovem
7399,2023-04-20,CLIENTE1624,Masculino,53,Beleza,3,64.88,202.7,4,0,MeiaIdade
7400,2023-11-14,CLIENTE0840,Masculino,31,Vestuário,1,226.04,216.52,11,0,Adulto
7401,2023-08-02,CLIENTE0981,Feminino,19,Beleza,2,138.99,287.93,8,0,Jovem
7402,2023-06-19,CLIENTE0615,Masculino,43,Vestuário,4,553.58,2223.85,6,0,Adulto
7403,2023-04-05,CLIENTE1591,Feminino,65,Vestuário,3,374.64,1121.71,4,0,Senior
7404,2023-04-05,CLIENTE1429,Masculino,60,Beleza,3,106.83,316.06,4,0,MeiaIdade
7405,2023-09-27,CLIENTE1859,Feminino,55,Beleza,2,149.52,301.39,9,0,MeiaIdade
7406,2023-12-08,CLIENTE0997,Masculino,51,Beleza,1,82.84,83.84,12,0,MeiaIdade
